gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,efficiency_rating,ast_tov_ratio
79,16.6,6.8,39.5,28.2,84.7,2.1,3.3,0.4,0.0,1.8,0,0.4096385542168674,10.799999999999999,1.8323153803442531
79,16.6,6.8,39.5,28.2,84.7,2.1,3.3,0.4,0.0,1.8,0,0.4096385542168674,10.799999999999999,1.8323153803442531
60,16.5,4.6,42.4,41.9,71.8,1.5,1.2,0.4,0.1,0.7,1,0.27878787878787875,7.1,1.7118402282453637
68,15.6,4.9,50.5,18.5,56.7,4.3,0.6,0.8,0.7,0.7,1,0.31410256410256415,10.6,0.8559201141226819
29,21.2,5.8,45.7,28.6,71.2,5.3,1.5,1.3,0.6,0.9,0,0.27358490566037735,13.6,1.664816870144284
72,15.1,4.4,42.2,32.8,71.1,1.7,1.9,0.6,0.1,1.0,1,0.29139072847682124,7.699999999999999,1.8981018981018982
47,15.1,6.2,38.6,41.4,76.4,1.5,0.9,0.4,0.1,0.9,0,0.41059602649006627,8.2,0.9988901220865705
52,14.9,4.5,38.2,27.7,58.5,2.0,1.6,0.6,0.1,1.1,0,0.30201342281879195,7.699999999999999,1.4532243415077204
42,14.8,6.0,41.0,38.8,90.0,1.2,0.9,0.3,0.0,0.5,1,0.4054054054054054,7.9,1.7964071856287425
72,13.4,5.2,47.5,0.0,60.6,3.7,0.6,0.6,1.1,1.3,1,0.3880597014925373,9.899999999999999,0.46118370484242893
59,12.8,4.4,53.8,0.0,66.1,3.1,0.3,0.4,0.6,0.8,0,0.34375,7.999999999999999,0.3745318352059925
43,12.4,2.9,41.7,0.0,48.5,2.5,0.3,0.2,0.5,0.5,0,0.23387096774193547,5.9,0.5988023952095808
81,21.1,7.5,41.0,33.7,73.0,4.1,1.2,0.5,0.5,0.7,0,0.3554502369668246,13.1,1.7118402282453637
46,12.1,3.9,46.9,36.5,55.0,1.8,0.5,0.1,0.2,0.5,1,0.32231404958677684,6.0,0.998003992015968
56,12.1,4.6,52.8,0.0,67.5,1.3,0.4,0.7,0.1,0.4,1,0.3801652892561983,6.699999999999999,0.9975062344139651
68,11.6,2.7,36.7,32.1,86.0,1.8,1.0,0.4,0.1,0.6,0,0.2327586206896552,5.4,1.663893510815308
58,11.5,3.3,50.8,0.0,78.7,2.3,0.2,0.2,0.7,0.4,1,0.28695652173913044,6.3,0.49875311720698257
63,11.4,4.2,44.6,0.0,73.6,3.4,0.2,0.2,0.3,0.8,1,0.3684210526315789,7.500000000000001,0.24968789013732834
56,11.3,3.1,54.4,0.0,59.7,2.7,0.2,0.2,0.5,0.6,1,0.2743362831858407,6.100000000000001,0.3327787021630616
61,11.0,4.2,57.9,0.0,54.4,2.9,0.2,0.2,0.3,0.5,0,0.38181818181818183,7.3,0.3992015968063872
41,10.5,4.1,43.3,34.6,84.4,0.7,1.3,0.4,0.0,0.4,0,0.3904761904761904,6.1,3.2418952618453867
42,9.7,3.4,36.6,35.1,67.6,0.7,1.5,0.4,0.0,0.5,1,0.3505154639175258,5.5,2.9940119760479043
29,20.7,4.0,31.0,28.6,85.0,2.4,0.7,0.5,0.2,0.5,0,0.1932367149758454,7.300000000000001,1.3972055888223551
42,8.5,2.8,38.1,24.0,73.3,0.9,0.4,0.4,0.1,0.4,0,0.32941176470588235,4.199999999999999,0.9975062344139651
61,8.1,2.9,55.6,0.0,66.7,1.3,0.2,0.3,0.1,0.4,0,0.35802469135802467,4.3999999999999995,0.49875311720698257
44,7.6,2.5,46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,1,0.32894736842105265,4.1,0.9975062344139651
44,7.6,2.5,46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,0,0.32894736842105265,4.1,0.9975062344139651
38,7.1,2.4,56.8,0.0,60.0,1.9,0.1,0.2,0.1,0.8,0,0.3380281690140845,3.8999999999999995,0.12484394506866417
35,5.5,1.5,36.0,33.3,100.0,0.7,0.2,0.1,0.0,0.1,1,0.2727272727272727,2.4000000000000004,1.9801980198019802
78,36.0,16.1,43.0,28.2,84.7,5.1,7.8,2.2,0.1,2.4,1,0.44722222222222224,28.900000000000006,3.2486463973344444
80,30.1,11.9,39.1,35.8,72.5,3.3,5.6,1.3,0.1,2.3,1,0.3953488372093023,19.9,2.4337244676227727
81,29.1,13.0,46.3,32.7,70.6,6.4,1.1,0.7,0.8,1.2,1,0.4467353951890034,20.8,0.9159034138218154
80,28.9,8.8,40.3,36.1,69.9,3.3,2.7,1.1,0.1,1.5,1,0.30449826989619383,14.5,1.7988007994670223
80,28.8,10.8,42.1,41.6,70.4,2.4,4.5,0.8,0.2,1.8,1,0.375,16.900000000000002,2.498611882287618
63,20.1,5.5,52.7,10.0,68.1,5.0,0.7,0.9,0.4,0.7,0,0.2736318407960199,11.8,0.9985734664764622
79,24.7,8.5,44.3,24.5,74.7,4.8,0.8,0.6,0.3,1.1,1,0.3441295546558705,13.900000000000002,0.7266121707538602
65,24.2,12.3,47.7,33.3,82.5,5.8,0.8,0.5,0.7,1.5,1,0.5082644628099174,18.6,0.5329780146568954
78,22.6,7.5,46.2,32.3,77.7,4.9,1.2,0.7,0.8,1.0,1,0.331858407079646,14.1,1.1988011988011988
61,22.6,7.6,48.7,33.3,75.2,4.9,1.0,0.6,0.1,0.9,1,0.33628318584070793,13.299999999999999,1.1098779134295227
72,21.4,9.3,40.7,39.7,75.2,2.3,2.0,0.8,0.0,1.6,1,0.4345794392523365,12.800000000000002,1.2492192379762648
61,20.3,9.7,41.5,38.0,90.0,1.9,1.2,0.4,0.1,1.3,0,0.4778325123152709,11.999999999999998,0.9223674096848579
79,20.2,6.7,44.2,26.3,80.0,2.0,2.8,0.5,0.0,1.3,1,0.3316831683168317,10.7,2.1521906225980016
81,19.8,6.1,47.0,34.8,63.4,3.1,4.5,1.2,0.1,1.7,0,0.30808080808080807,13.299999999999999,2.6455026455026456
80,19.8,6.7,47.8,33.3,81.2,3.1,0.8,0.5,0.2,1.1,1,0.3383838383838384,10.200000000000001,0.7266121707538602
49,18.1,6.8,41.5,34.1,71.2,2.1,1.6,0.7,0.2,1.2,1,0.3756906077348066,10.2,1.332223147377186
61,17.5,6.6,39.9,35.7,85.9,2.1,0.6,0.3,0.2,0.7,1,0.3771428571428571,9.1,0.8559201141226819
79,17.2,7.9,45.0,37.2,73.6,1.8,0.8,0.6,0.3,1.1,0,0.4593023255813954,10.300000000000002,0.7266121707538602
67,16.9,5.1,59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,1,0.30177514792899407,10.2,0.749063670411985
67,16.9,5.1,59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,0,0.30177514792899407,10.2,0.749063670411985
36,15.7,5.8,41.4,41.4,80.5,1.9,0.9,0.3,0.1,0.9,1,0.3694267515923567,8.1,0.9988901220865705
80,15.4,3.2,39.5,22.5,66.2,1.8,1.6,1.0,0.1,1.4,0,0.2077922077922078,6.299999999999999,1.142041399000714
69,14.9,7.0,52.4,0.0,81.0,3.3,0.4,0.2,0.4,1.1,1,0.4697986577181208,10.200000000000001,0.3633060853769301
66,14.7,3.8,38.0,28.2,78.3,1.3,1.3,0.6,0.1,0.9,0,0.2585034013605442,6.199999999999998,1.4428412874583796
18,13.3,4.7,33.7,26.9,73.9,1.7,1.8,0.4,0.3,0.8,0,0.3533834586466165,8.100000000000001,2.2471910112359548
59,12.8,3.4,51.0,50.0,78.0,3.3,0.5,0.3,0.4,0.5,1,0.265625,7.3999999999999995,0.998003992015968
37,11.6,3.0,45.7,0.0,80.0,2.2,0.2,0.2,0.1,0.6,1,0.25862068965517243,5.1000000000000005,0.3327787021630616
68,10.6,4.1,44.3,0.0,66.1,2.1,0.4,0.2,0.3,0.8,1,0.38679245283018865,6.3,0.4993757802746567
43,9.6,3.4,48.3,0.0,88.2,2.0,0.2,0.3,0.0,0.6,0,0.3541666666666667,5.300000000000001,0.3327787021630616
39,9.5,1.8,35.8,6.7,50.0,0.8,0.3,0.1,0.1,0.5,1,0.18947368421052632,2.6,0.5988023952095808
51,9.1,2.7,39.0,23.5,69.8,1.0,0.9,0.6,0.1,0.7,0,0.29670329670329676,4.6,1.2838801711840229
23,8.8,3.4,36.8,25.0,75.0,1.7,0.7,0.3,0.1,0.4,1,0.3863636363636363,5.799999999999999,1.7456359102244388
32,22.9,8.3,46.2,44.1,85.7,2.5,3.6,1.0,0.1,1.5,0,0.36244541484716164,14.0,2.3984010659560298
39,8.7,1.8,25.0,18.5,94.1,0.7,1.2,0.7,0.1,0.6,0,0.20689655172413796,3.9,1.9966722129783694
57,8.5,2.3,45.4,0.0,60.6,2.3,0.3,0.3,0.2,0.4,1,0.27058823529411763,4.999999999999999,0.7481296758104737
46,7.3,1.6,40.2,0.0,29.6,1.7,0.2,0.1,0.5,0.4,1,0.21917808219178084,3.6999999999999997,0.49875311720698257
33,5.5,1.5,45.5,0.0,47.8,1.5,0.2,0.2,0.1,0.1,0,0.2727272727272727,3.4000000000000004,1.9801980198019802
73,35.6,15.1,44.7,0.0,60.9,10.9,0.9,0.8,1.7,1.7,1,0.4241573033707865,27.7,0.5291005291005292
82,32.8,9.0,49.3,33.1,74.3,5.7,3.0,1.7,0.6,1.7,1,0.27439024390243905,18.3,1.7636684303350971
82,32.6,12.0,52.0,0.0,67.1,10.0,0.9,0.9,1.7,2.0,1,0.36809815950920244,23.499999999999996,0.44977511244377816
80,29.7,10.1,47.0,23.2,82.3,6.0,1.9,0.9,0.4,1.3,1,0.3400673400673401,17.999999999999996,1.4604150653343582
74,27.7,9.7,45.5,17.4,68.8,6.2,1.7,0.8,1.9,1.8,1,0.35018050541516244,18.499999999999996,0.9439200444197668
82,26.5,5.9,35.2,35.5,73.1,2.6,4.9,1.0,0.0,1.4,1,0.22264150943396227,13.0,3.4975017844396867
76,24.5,10.3,39.4,28.8,68.9,2.0,1.9,0.7,0.1,1.4,1,0.42040816326530617,13.6,1.3561741613133478
78,21.3,5.1,43.2,25.0,67.3,2.7,1.4,0.7,0.3,0.7,1,0.23943661971830985,9.5,1.9971469329529243
79,20.4,8.7,45.5,31.2,68.2,2.4,3.0,1.0,0.0,1.5,1,0.4264705882352941,13.6,1.998667554963358
62,17.8,7.0,42.7,30.8,72.7,5.4,0.8,0.4,0.3,0.9,0,0.3932584269662921,13.000000000000002,0.8879023307436182
68,19.6,6.8,39.3,24.6,78.9,1.5,3.3,0.5,0.1,1.8,1,0.346938775510204,10.4,1.8323153803442531
23,19.2,4.0,29.1,25.9,62.5,2.7,0.9,0.6,0.1,0.7,0,0.20833333333333334,7.6000000000000005,1.2838801711840229
82,18.9,7.2,53.3,42.4,78.9,3.5,0.6,0.5,0.2,0.5,1,0.380952380952381,11.499999999999998,1.1976047904191616
43,17.7,6.1,57.6,0.0,57.1,3.1,0.3,0.4,1.3,1.2,0,0.3446327683615819,10.000000000000002,0.24979184013322234
80,17.3,5.9,44.2,23.1,69.5,3.0,1.1,0.9,0.2,0.9,1,0.34104046242774566,10.2,1.2208657047724751
82,17.0,5.6,53.7,0.0,70.3,4.6,0.4,0.4,0.6,0.8,1,0.32941176470588235,10.799999999999999,0.4993757802746567
77,16.4,6.4,47.5,38.7,73.7,2.9,0.8,1.0,0.3,1.0,1,0.39024390243902446,10.400000000000002,0.7992007992007993
76,15.4,5.7,42.9,33.6,75.7,1.3,2.2,1.0,0.3,1.1,1,0.37012987012987014,9.4,1.9981834695731155
46,15.3,4.6,41.2,0.0,64.0,3.8,0.9,0.5,0.4,1.4,0,0.3006535947712418,8.799999999999999,0.6423982869379016
71,14.8,6.7,52.8,0.0,63.0,4.4,0.3,0.3,0.8,0.9,1,0.4527027027027027,11.600000000000003,0.3329633740288568
25,14.2,3.7,36.2,30.4,77.8,1.4,0.7,0.6,0.0,0.4,0,0.2605633802816902,5.999999999999999,1.7456359102244388
68,13.3,5.0,37.2,35.3,66.7,1.8,0.5,0.4,0.3,0.8,0,0.37593984962406013,7.2,0.6242197253433208
62,13.0,3.5,42.9,33.3,70.1,1.4,1.7,0.6,0.1,0.9,1,0.2692307692307692,6.3999999999999995,1.8867924528301885
67,13.0,4.1,40.4,33.3,43.6,2.9,0.6,0.4,0.3,0.8,1,0.3153846153846154,7.500000000000001,0.749063670411985
39,13.0,4.5,42.6,35.8,70.4,1.7,1.4,0.5,0.2,0.6,1,0.34615384615384615,7.699999999999999,2.329450915141431
38,12.7,3.1,36.3,26.9,73.7,1.1,1.8,0.5,0.0,0.7,0,0.2440944881889764,5.8,2.5677603423680457
36,12.0,3.1,33.6,24.5,62.5,0.9,1.4,0.4,0.0,0.7,0,0.25833333333333336,5.1000000000000005,1.9971469329529243
76,16.6,5.6,39.4,22.0,78.0,1.9,2.3,0.7,0.1,1.1,0,0.3373493975903614,9.5,2.0890099909173476
38,11.4,3.3,38.9,27.3,68.8,1.4,1.0,0.6,0.1,0.7,0,0.28947368421052627,5.699999999999998,1.4265335235378032
11,10.6,2.4,60.0,0.0,33.3,3.4,0.4,0.4,0.4,0.6,0,0.22641509433962265,6.400000000000001,0.6655574043261232
45,10.1,2.9,38.5,20.0,65.5,1.3,0.5,0.4,0.1,0.5,1,0.2871287128712871,4.7,0.998003992015968
79,39.5,20.9,41.7,29.0,75.4,5.5,5.9,1.6,0.7,3.5,1,0.5291139240506328,31.1,1.6852327906312483
82,36.5,21.0,42.6,32.2,77.7,6.1,2.8,1.2,0.5,3.0,1,0.5753424657534246,28.6,0.9330223258913695
76,35.6,12.0,38.6,39.0,80.4,3.4,6.8,1.3,0.3,2.7,1,0.33707865168539325,21.1,2.5175860792299147
61,34.9,16.2,46.5,30.2,74.7,4.0,4.5,1.4,0.6,3.2,1,0.46418338108882523,23.5,1.4058106841611997
75,33.5,11.5,45.9,35.7,70.1,7.4,1.0,0.8,1.4,1.4,1,0.34328358208955223,20.7,0.7137758743754462
70,29.2,9.6,40.0,30.5,78.6,3.8,1.5,1.0,0.2,1.6,1,0.3287671232876712,14.499999999999998,0.9369144284821986
55,26.8,7.1,38.4,23.8,81.6,3.2,6.5,1.1,0.1,2.5,1,0.26492537313432835,15.500000000000004,2.5989604158336665
73,24.5,6.8,40.3,35.8,63.1,4.3,1.3,0.6,0.1,1.0,1,0.27755102040816326,12.1,1.298701298701299
75,23.9,7.3,45.9,0.0,76.5,6.3,0.7,0.4,0.3,1.0,1,0.3054393305439331,14.0,0.6993006993006994
67,23.7,8.6,43.0,30.3,70.3,5.5,1.4,1.0,0.8,1.0,1,0.3628691983122363,16.3,1.3986013986013988
82,22.5,6.1,46.0,0.0,69.7,5.6,1.0,0.3,0.9,1.9,1,0.2711111111111111,12.0,0.5260389268805892
37,15.5,4.2,35.9,30.2,71.8,1.3,2.9,0.8,0.1,0.9,0,0.2709677419354839,8.4,3.218645948945616
38,19.1,4.5,45.7,15.4,70.5,4.0,1.3,0.7,0.1,1.2,1,0.23560209424083767,9.4,1.0824313072439635
47,19.0,6.2,39.4,44.4,62.9,3.6,1.2,0.7,0.4,1.1,1,0.3263157894736842,11.0,1.08991825613079
75,18.6,5.9,38.6,37.1,82.1,1.6,2.8,0.8,0.1,1.7,1,0.3172043010752688,9.500000000000002,1.646090534979424
56,18.6,8.5,49.4,30.6,76.9,2.6,2.1,0.9,0.2,0.8,1,0.45698924731182794,13.499999999999998,2.6217228464419473
41,17.9,4.2,35.5,21.2,59.5,4.5,0.7,0.9,0.8,0.9,1,0.23463687150837992,10.2,0.7769145394006659
81,17.1,5.9,40.0,31.4,75.6,1.6,2.2,1.1,0.2,1.5,1,0.34502923976608185,9.499999999999998,1.4656895403064625
69,16.1,5.5,41.4,33.8,82.3,1.6,2.4,0.8,0.1,1.2,1,0.3416149068322981,9.200000000000001,1.9983347210657787
53,14.5,6.9,40.1,31.1,72.8,1.2,1.0,0.5,0.1,1.1,1,0.47586206896551725,8.6,0.9082652134423251
24,15.1,4.7,40.4,38.2,47.8,2.8,0.4,1.2,0.5,0.6,0,0.3112582781456954,9.0,0.6655574043261232
57,13.5,5.0,38.0,25.6,78.6,1.3,1.3,0.5,0.0,0.9,1,0.37037037037037035,7.199999999999999,1.4428412874583796
71,13.1,3.8,47.4,0.0,71.3,4.2,0.8,0.4,0.4,0.7,1,0.2900763358778626,8.900000000000002,1.1412268188302426
35,12.6,4.4,47.5,0.0,75.0,2.9,0.6,0.5,0.5,0.5,1,0.34920634920634924,8.4,1.1976047904191616
41,12.4,3.0,35.4,30.0,81.5,1.7,0.5,0.2,0.2,0.4,0,0.24193548387096772,5.2,1.2468827930174562
74,11.9,4.5,35.2,39.1,79.2,1.5,0.5,0.3,0.1,0.6,1,0.37815126050420167,6.3,0.831946755407654
49,14.8,5.6,42.4,40.4,81.1,2.3,1.0,0.6,0.2,0.7,0,0.37837837837837834,8.999999999999998,1.4265335235378032
36,11.3,3.5,45.7,0.0,44.2,3.3,0.5,0.4,0.0,0.6,0,0.30973451327433627,7.1000000000000005,0.831946755407654
41,10.4,3.5,40.3,47.7,83.3,1.3,0.3,0.3,0.1,0.5,1,0.3365384615384615,4.999999999999999,0.5988023952095808
72,10.1,2.4,42.5,33.3,70.5,1.8,1.6,0.4,0.1,0.6,1,0.2376237623762376,5.700000000000001,2.662229617304493
38,9.6,1.8,29.1,30.0,64.0,1.0,1.1,0.3,0.1,0.5,0,0.1875,3.8,2.19560878243513
54,8.7,3.4,45.3,37.0,88.5,1.0,0.4,0.3,0.1,0.1,0,0.39080459770114945,5.1000000000000005,3.9603960396039604
16,4.4,1.2,43.8,33.3,66.7,0.4,0.1,0.1,0.0,0.4,1,0.2727272727272727,1.4000000000000004,0.24937655860349128
78,36.6,15.4,41.6,31.8,82.4,5.1,2.7,1.8,0.4,2.5,1,0.42076502732240434,22.9,1.0795681727309077
55,14.8,6.0,50.4,38.3,75.0,1.7,1.1,0.4,0.1,1.0,0,0.4054054054054054,8.3,1.0989010989010992
82,31.3,13.5,47.2,20.0,66.1,8.8,1.0,0.8,1.1,2.3,1,0.43130990415335463,22.900000000000002,0.434593654932638
47,29.5,13.4,36.9,31.6,80.0,1.7,2.8,0.8,0.1,1.8,0,0.4542372881355932,17.0,1.5546918378678511
70,26.8,12.5,45.7,29.2,71.2,6.5,1.2,0.8,0.5,2.1,1,0.4664179104477612,19.4,0.5711565920990005
75,26.1,9.5,39.9,32.2,64.0,2.6,4.7,1.1,0.2,2.3,0,0.3639846743295019,15.8,2.042590178183399
81,25.3,10.0,53.6,0.0,77.1,7.5,1.3,0.7,0.6,1.3,1,0.3952569169960474,18.8,0.9992313604919294
49,20.8,8.9,52.9,14.3,52.1,5.7,0.8,0.5,1.1,1.7,1,0.42788461538461536,15.300000000000004,0.4703115814226926
82,24.4,5.1,36.2,25.0,65.2,3.0,3.4,1.0,0.2,1.9,0,0.20901639344262296,10.799999999999999,1.7885323513940032
64,23.5,8.3,36.9,35.3,76.6,2.3,2.6,0.6,0.1,0.9,0,0.35319148936170214,13.0,2.885682574916759
33,22.8,5.2,40.5,32.3,76.0,2.8,1.0,0.6,0.3,0.7,0,0.22807017543859648,9.200000000000001,1.4265335235378032
70,14.3,3.1,30.5,29.3,80.0,1.3,0.6,0.4,0.2,0.4,0,0.21678321678321677,5.2,1.4962593516209475
59,23.4,6.9,39.3,26.9,79.0,2.7,2.2,1.0,0.6,1.4,0,0.2948717948717949,12.0,1.570306923625982
72,21.0,7.5,36.2,29.2,73.1,2.6,1.3,0.3,0.6,1.1,1,0.35714285714285715,11.200000000000001,1.1807447774750228
67,20.4,3.2,47.1,0.0,51.9,6.6,0.5,0.6,0.2,0.8,1,0.15686274509803924,10.299999999999999,0.6242197253433208
66,16.7,6.2,40.2,32.2,83.1,1.8,2.5,0.7,0.2,2.0,1,0.37125748502994016,9.399999999999999,1.2493753123438283
75,16.6,6.4,42.2,22.2,78.4,3.4,0.7,0.6,0.2,0.9,0,0.38554216867469876,10.399999999999999,0.7769145394006659
82,15.9,5.7,40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,0.3584905660377358,9.4,1.1807447774750228
82,15.9,5.7,40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,0.3584905660377358,9.4,1.1807447774750228
27,14.1,5.7,46.6,0.0,72.6,3.2,0.6,0.3,0.3,0.7,0,0.4042553191489362,9.400000000000002,0.8559201141226819
72,15.9,5.1,37.3,31.5,68.6,1.2,1.0,0.5,0.1,0.8,0,0.32075471698113206,7.1,1.2484394506866416
42,15.4,6.4,38.4,29.8,80.4,1.7,1.0,0.6,0.1,1.0,1,0.4155844155844156,8.799999999999999,0.9990009990009991
52,15.4,4.5,49.5,0.0,70.3,3.3,0.3,0.2,0.6,1.0,1,0.2922077922077922,7.899999999999999,0.2997002997002997
46,15.0,3.2,33.8,28.6,78.7,1.5,2.0,0.6,0.1,0.6,1,0.21333333333333335,6.8,3.327787021630616
35,13.9,4.8,43.4,0.0,69.5,2.4,0.9,0.2,0.1,0.7,0,0.3453237410071942,7.699999999999998,1.2838801711840229
51,13.1,3.9,38.7,33.3,67.4,1.2,0.4,0.4,0.3,0.9,0,0.29770992366412213,5.3,0.4439511653718091
55,12.4,4.8,46.6,0.0,68.0,3.0,0.3,0.2,0.4,0.8,0,0.3870967741935484,7.8999999999999995,0.3745318352059925
58,11.8,2.3,38.5,41.7,50.0,1.3,0.8,0.5,0.1,0.5,0,0.19491525423728812,4.499999999999999,1.596806387225549
51,13.8,5.6,51.4,18.2,68.9,2.6,0.6,0.4,0.8,0.6,0,0.40579710144927533,9.4,0.9983361064891847
76,11.5,3.0,39.3,27.9,69.6,1.2,0.9,0.1,0.1,0.8,1,0.2608695652173913,4.5,1.1235955056179774
39,11.3,4.1,43.1,25.0,68.4,1.4,0.2,0.2,0.5,0.5,0,0.3628318584070796,5.9,0.3992015968063872
46,10.4,3.7,52.1,0.0,50.0,2.3,0.5,0.1,0.3,0.6,1,0.3557692307692308,6.3,0.831946755407654
50,10.3,3.7,41.2,36.1,80.8,0.9,1.7,0.3,0.0,1.1,1,0.3592233009708738,5.5,1.5440508628519527
42,10.4,3.3,44.9,42.6,64.7,1.1,0.6,0.2,0.3,0.5,1,0.3173076923076923,5.0,1.1976047904191616
48,9.3,1.9,29.2,0.0,59.0,2.1,0.2,0.2,0.4,0.5,0,0.2043010752688172,4.300000000000001,0.3992015968063872
64,7.9,2.1,41.4,32.3,74.3,0.9,0.7,0.3,0.1,0.5,1,0.26582278481012656,3.5999999999999996,1.3972055888223551
36,7.6,2.6,37.9,28.0,70.0,0.9,0.4,0.4,0.1,0.6,0,0.34210526315789475,3.7999999999999994,0.6655574043261232
53,6.3,2.4,50.0,33.3,35.0,1.0,0.2,0.3,0.0,0.4,0,0.38095238095238093,3.5,0.49875311720698257
57,12.2,5.0,41.0,32.4,79.2,1.5,1.9,0.6,0.1,0.8,0,0.4098360655737705,8.299999999999999,2.372034956304619
19,5.8,1.6,29.7,35.7,75.0,0.4,0.6,0.1,0.1,0.1,0,0.27586206896551724,2.7,5.94059405940594
78,39.7,14.4,42.9,37.3,70.0,5.4,2.8,1.6,1.0,2.0,1,0.36272040302267,23.200000000000003,1.3993003498250876
80,32.9,14.4,42.6,33.3,67.1,4.3,3.0,1.3,0.4,2.0,1,0.4376899696048632,21.4,1.4992503748125938
80,30.5,9.4,38.0,24.0,70.4,3.7,8.1,1.7,0.5,3.4,1,0.3081967213114754,20.000000000000004,2.381652455160247
77,29.4,9.2,41.9,32.3,67.5,2.6,4.3,1.2,0.1,2.0,1,0.3129251700680272,15.399999999999999,2.1489255372313845
78,28.7,8.7,42.5,36.4,76.3,3.3,2.2,0.7,0.6,1.3,1,0.30313588850174217,14.199999999999998,1.6910069177555729
55,11.8,3.8,40.6,26.5,80.0,2.4,0.5,0.3,0.5,0.4,0,0.3220338983050847,7.099999999999999,1.2468827930174562
73,26.0,8.8,36.6,33.0,74.4,5.7,0.7,0.2,1.8,0.6,1,0.3384615384615385,16.599999999999998,1.1647254575707155
77,24.9,7.5,43.0,29.2,77.4,3.3,2.3,0.8,0.3,0.9,1,0.30120481927710846,13.300000000000002,2.552719200887902
47,24.6,10.9,45.3,34.5,77.5,2.8,3.7,1.5,0.2,2.1,1,0.4430894308943089,16.999999999999996,1.7610661589719183
79,24.3,9.4,45.7,23.2,71.3,3.7,1.8,0.8,0.6,1.4,1,0.3868312757201646,14.900000000000004,1.2847965738758031
67,22.8,7.2,40.0,12.1,83.8,2.4,3.0,1.4,0.1,1.4,1,0.3157894736842105,12.7,2.1413276231263385
70,20.6,6.4,46.1,0.0,74.0,4.2,0.8,0.4,0.3,0.8,1,0.3106796116504854,11.300000000000002,0.9987515605493134
62,20.4,5.1,49.3,0.0,60.6,5.2,0.5,0.3,1.5,0.8,1,0.25,11.8,0.6242197253433208
71,19.6,6.1,49.7,0.0,60.4,4.8,0.8,0.4,1.3,1.4,1,0.3112244897959183,12.0,0.571020699500357
77,18.3,4.5,42.1,50.0,70.1,3.9,1.1,0.4,0.6,0.9,1,0.2459016393442623,9.6,1.2208657047724751
82,17.7,5.9,42.1,33.3,77.6,3.9,0.9,0.4,0.3,1.0,1,0.33333333333333337,10.400000000000002,0.8991008991008992
68,16.3,3.8,38.4,19.2,64.3,3.1,0.9,0.3,0.4,0.7,0,0.2331288343558282,7.800000000000002,1.2838801711840229
72,16.0,6.7,50.1,0.0,65.6,3.8,0.3,0.2,0.7,1.0,1,0.41875,10.7,0.2997002997002997
36,15.6,5.3,36.7,25.9,78.3,1.4,3.0,0.9,0.0,1.5,0,0.33974358974358976,9.1,1.998667554963358
64,15.1,3.6,45.3,36.4,63.9,1.3,2.0,0.9,0.1,0.8,1,0.2384105960264901,7.1000000000000005,2.4968789013732833
57,14.3,4.5,38.7,0.0,70.7,3.5,0.8,0.3,0.5,0.8,1,0.3146853146853147,8.8,0.9987515605493134
62,14.1,5.2,34.1,28.4,67.1,1.1,1.5,0.6,0.1,1.0,0,0.3687943262411348,7.5,1.4985014985014986
35,11.3,2.4,35.0,24.5,72.7,1.4,1.1,0.3,0.1,0.7,0,0.21238938053097342,4.6,1.5691868758915837
47,13.1,4.3,53.6,0.0,55.4,3.9,0.1,0.4,0.7,0.6,1,0.3282442748091603,8.799999999999999,0.1663893510815308
40,10.1,3.1,42.6,33.3,75.0,1.1,1.8,0.5,0.1,1.0,0,0.3069306930693069,5.6,1.7982017982017984
53,9.7,3.6,45.6,0.0,58.5,1.8,0.1,0.1,0.8,0.3,1,0.3711340206185567,6.1,0.33222591362126247
60,8.6,1.8,34.4,0.0,73.3,2.0,0.4,0.3,0.6,0.6,1,0.20930232558139536,4.5,0.6655574043261232
53,8.5,3.1,51.7,0.0,73.7,2.0,0.1,0.1,0.1,0.6,0,0.3647058823529412,4.799999999999999,0.1663893510815308
54,8.0,3.2,42.9,0.0,50.0,1.6,0.5,0.3,0.1,0.4,1,0.4,5.3,1.2468827930174562
21,7.4,3.8,38.2,38.5,92.3,0.5,1.2,0.2,0.0,0.5,0,0.5135135135135135,5.2,2.395209580838323
41,5.8,2.8,44.9,0.0,66.7,1.7,0.3,0.2,0.1,0.4,1,0.48275862068965514,4.699999999999999,0.7481296758104737
35,5.6,1.8,31.8,29.4,50.0,0.5,0.2,0.2,0.0,0.2,0,0.32142857142857145,2.5,0.9950248756218906
39,10.9,4.7,57.1,0.0,54.5,3.1,0.3,0.1,0.8,0.4,0,0.43119266055045874,8.600000000000001,0.7481296758104737
68,33.4,12.0,44.5,9.1,63.0,7.4,1.9,1.1,1.7,2.0,1,0.3592814371257485,22.099999999999998,0.9495252373813093
48,29.4,13.2,46.7,21.7,80.2,7.5,1.2,0.7,0.6,1.9,1,0.4489795918367347,21.3,0.631246712256707
